equipment_unit_id,site_id,equipment_category,serial_number,installed_date
EQ-03148,ST-0462,control_panel,SN-CON-79525,2018-02-17
EQ-03149,ST-0463,hvac_unit,SN-HVA-88278,2018-03-06
EQ-03150,ST-0463,industrial_pump,SN-IND-56188,2009-04-07
EQ-03151,ST-0464,industrial_pump,SN-IND-21364,2018-09-18
EQ-03152,ST-0464,furnace,SN-FUR-90686,2009-03-05
EQ-03153,ST-0464,hvac_unit,SN-HVA-90910,2013-05-19
EQ-03154,ST-0464,switchgear,SN-SWI-65860,2006-11-01
EQ-03155,ST-0464,switchgear,SN-SWI-48618,2007-10-26
EQ-03156,ST-0464,chiller,SN-CHI-75020,2008-03-17
EQ-03157,ST-0465,boiler,SN-BOI-12230,2011-02-13
EQ-03158,ST-0465,hvac_unit,SN-HVA-28912,2014-02-19
EQ-03159,ST-0465,industrial_pump,SN-IND-50507,2015-02-06
EQ-03160,ST-0465,control_panel,SN-CON-16084,2016-08-25
EQ-03161,ST-0465,storage_tank,SN-STO-40469,2014-06-14
EQ-03162,ST-0465,control_panel,SN-CON-58061,2010-08-28
EQ-03163,ST-0465,conveyor_system,SN-CON-35600,2010-07-17
EQ-03164,ST-0465,control_panel,SN-CON-31799,2008-09-13
EQ-03165,ST-0466,conveyor_system,SN-CON-15856,2018-07-24
EQ-03166,ST-0466,furnace,SN-FUR-76767,2016-09-16
EQ-03167,ST-0466,switchgear,SN-SWI-50046,2015-10-18
EQ-03168,ST-0466,control_panel,SN-CON-10568,2012-02-09
EQ-03169,ST-0466,furnace,SN-FUR-85358,2018-12-19
EQ-03170,ST-0466,control_panel,SN-CON-29753,2016-10-21
EQ-03171,ST-0466,storage_tank,SN-STO-29860,2011-07-15
EQ-03172,ST-0466,hvac_unit,SN-HVA-12561,2012-04-08
EQ-03173,ST-0466,compressor,SN-COM-44716,2005-07-21
EQ-03174,ST-0467,industrial_pump,SN-IND-25111,2006-05-26
EQ-03175,ST-0467,furnace,SN-FUR-87267,2013-02-08
EQ-03176,ST-0468,control_panel,SN-CON-79029,2012-05-17
EQ-03177,ST-0468,storage_tank,SN-STO-14998,2011-03-13
EQ-03178,ST-0468,boiler,SN-BOI-55267,2015-08-14
EQ-03179,ST-0468,conveyor_system,SN-CON-45793,2012-08-27
EQ-03180,ST-0468,furnace,SN-FUR-45307,2014-03-08
EQ-03181,ST-0468,furnace,SN-FUR-67214,2009-05-28
EQ-03182,ST-0468,industrial_pump,SN-IND-55463,2015-06-21
EQ-03183,ST-0468,storage_tank,SN-STO-47065,2008-08-25
EQ-03184,ST-0468,furnace,SN-FUR-22372,2005-11-20
EQ-03185,ST-0468,industrial_pump,SN-IND-33451,2017-01-19
EQ-03186,ST-0469,chiller,SN-CHI-17757,2008-11-12
EQ-03187,ST-0469,chiller,SN-CHI-24908,2009-05-02
EQ-03188,ST-0469,compressor,SN-COM-15348,2011-07-08
EQ-03189,ST-0469,switchgear,SN-SWI-63187,2008-08-14
EQ-03190,ST-0469,hvac_unit,SN-HVA-61552,2015-05-13
EQ-03191,ST-0469,industrial_pump,SN-IND-57627,2012-08-03
EQ-03192,ST-0470,hvac_unit,SN-HVA-55905,2018-11-18
EQ-03193,ST-0470,boiler,SN-BOI-49317,2011-12-11
EQ-03194,ST-0471,conveyor_system,SN-CON-78952,2016-05-25
EQ-03195,ST-0471,industrial_pump,SN-IND-22587,2014-05-04
EQ-03196,ST-0471,compressor,SN-COM-44558,2015-05-17
EQ-03197,ST-0471,storage_tank,SN-STO-10729,2012-05-07
EQ-03198,ST-0471,compressor,SN-COM-36915,2014-05-03
EQ-03199,ST-0471,industrial_pump,SN-IND-18106,2014-08-15
EQ-03200,ST-0471,industrial_pump,SN-IND-82208,2016-09-02
EQ-03201,ST-0471,boiler,SN-BOI-53303,2018-05-17
EQ-03202,ST-0471,industrial_pump,SN-IND-91060,2015-09-11
EQ-03203,ST-0471,boiler,SN-BOI-50608,2014-11-25
EQ-03204,ST-0471,industrial_pump,SN-IND-82215,2010-08-03
EQ-03205,ST-0471,hvac_unit,SN-HVA-38147,2010-02-24
EQ-03206,ST-0472,industrial_pump,SN-IND-22331,2013-09-07
EQ-03207,ST-0472,control_panel,SN-CON-85950,2013-09-09
EQ-03208,ST-0472,control_panel,SN-CON-72018,2014-02-24
EQ-03209,ST-0472,furnace,SN-FUR-56950,2014-12-24
EQ-03210,ST-0472,conveyor_system,SN-CON-57011,2016-10-09
EQ-03211,ST-0472,boiler,SN-BOI-70823,2006-03-26
EQ-03212,ST-0473,switchgear,SN-SWI-47825,2006-09-21
EQ-03213,ST-0473,storage_tank,SN-STO-72081,2007-01-06
EQ-03214,ST-0473,storage_tank,SN-STO-98047,2014-08-05
EQ-03215,ST-0473,industrial_pump,SN-IND-69673,2008-05-03
EQ-03216,ST-0473,compressor,SN-COM-25952,2005-10-07
EQ-03217,ST-0473,compressor,SN-COM-41742,2018-07-21
EQ-03218,ST-0473,conveyor_system,SN-CON-63542,2007-10-14
EQ-03219,ST-0473,hvac_unit,SN-HVA-27289,2010-02-27
EQ-03220,ST-0474,storage_tank,SN-STO-14629,2009-09-21
EQ-03221,ST-0474,storage_tank,SN-STO-42094,2005-02-17
EQ-03222,ST-0474,furnace,SN-FUR-99628,2017-09-04
EQ-03223,ST-0474,industrial_pump,SN-IND-41839,2010-06-21
EQ-03224,ST-0474,hvac_unit,SN-HVA-68942,2008-07-07
EQ-03225,ST-0474,storage_tank,SN-STO-13881,2014-05-24
EQ-03226,ST-0475,storage_tank,SN-STO-53061,2015-08-04
EQ-03227,ST-0475,conveyor_system,SN-CON-76981,2011-03-13
EQ-03228,ST-0475,industrial_pump,SN-IND-21566,2014-10-15
EQ-03229,ST-0475,switchgear,SN-SWI-98806,2010-11-05
EQ-03230,ST-0475,chiller,SN-CHI-22553,2008-07-08
EQ-03231,ST-0475,storage_tank,SN-STO-85484,2010-09-03
EQ-03232,ST-0475,hvac_unit,SN-HVA-89428,2011-08-24
EQ-03233,ST-0475,compressor,SN-COM-17829,2007-02-21
EQ-03234,ST-0475,boiler,SN-BOI-31755,2018-09-27
EQ-03235,ST-0476,industrial_pump,SN-IND-55564,2018-02-19
EQ-03236,ST-0476,hvac_unit,SN-HVA-12273,2006-04-10
EQ-03237,ST-0476,switchgear,SN-SWI-14898,2013-09-28
EQ-03238,ST-0477,boiler,SN-BOI-75129,2015-03-28
EQ-03239,ST-0477,storage_tank,SN-STO-30542,2017-09-21
EQ-03240,ST-0477,storage_tank,SN-STO-96712,2009-11-26
EQ-03241,ST-0477,conveyor_system,SN-CON-25297,2010-02-05
EQ-03242,ST-0477,furnace,SN-FUR-63313,2008-03-14
EQ-03243,ST-0477,industrial_pump,SN-IND-98938,2018-11-12
EQ-03244,ST-0477,hvac_unit,SN-HVA-36329,2017-08-16
EQ-03245,ST-0477,switchgear,SN-SWI-12481,2015-12-10
EQ-03246,ST-0477,switchgear,SN-SWI-28925,2016-02-04
EQ-03247,ST-0477,furnace,SN-FUR-24097,2016-08-14
EQ-03248,ST-0478,switchgear,SN-SWI-82310,2013-06-23
EQ-03249,ST-0478,industrial_pump,SN-IND-12366,2018-06-15
EQ-03250,ST-0478,boiler,SN-BOI-55651,2005-02-05
EQ-03251,ST-0478,compressor,SN-COM-87520,2017-01-04
EQ-03252,ST-0478,compressor,SN-COM-40882,2015-09-17
EQ-03253,ST-0479,compressor,SN-COM-20259,2014-08-21
EQ-03254,ST-0479,compressor,SN-COM-41938,2015-08-14
EQ-03255,ST-0479,boiler,SN-BOI-66620,2017-10-24
EQ-03256,ST-0479,compressor,SN-COM-23907,2007-12-02
EQ-03257,ST-0479,control_panel,SN-CON-98711,2012-05-13
EQ-03258,ST-0480,boiler,SN-BOI-11702,2006-09-16
EQ-03259,ST-0480,conveyor_system,SN-CON-65343,2010-05-13
EQ-03260,ST-0480,conveyor_system,SN-CON-64019,2014-08-28
EQ-03261,ST-0480,compressor,SN-COM-11579,2011-02-28
EQ-03262,ST-0480,compressor,SN-COM-85259,2007-04-04
EQ-03263,ST-0480,compressor,SN-COM-81358,2012-09-16
EQ-03264,ST-0480,switchgear,SN-SWI-36020,2010-11-15
EQ-03265,ST-0480,hvac_unit,SN-HVA-89544,2007-08-23
EQ-03266,ST-0480,boiler,SN-BOI-53315,2005-09-18
EQ-03267,ST-0481,switchgear,SN-SWI-55300,2008-05-17
EQ-03268,ST-0481,conveyor_system,SN-CON-82780,2007-02-13
EQ-03269,ST-0481,storage_tank,SN-STO-53241,2009-09-01
EQ-03270,ST-0481,conveyor_system,SN-CON-66872,2011-06-12
EQ-03271,ST-0481,compressor,SN-COM-63133,2011-03-19
EQ-03272,ST-0481,compressor,SN-COM-34406,2009-12-04
EQ-03273,ST-0481,conveyor_system,SN-CON-12686,2016-09-08
EQ-03274,ST-0481,switchgear,SN-SWI-12355,2018-06-18
EQ-03275,ST-0481,switchgear,SN-SWI-58184,2006-02-07
EQ-03276,ST-0481,storage_tank,SN-STO-39020,2017-10-22
EQ-03277,ST-0482,conveyor_system,SN-CON-61389,2007-04-07
EQ-03278,ST-0482,boiler,SN-BOI-81145,2010-08-03
EQ-03279,ST-0482,hvac_unit,SN-HVA-47771,2007-01-06
EQ-03280,ST-0482,chiller,SN-CHI-51867,2017-01-06
EQ-03281,ST-0482,boiler,SN-BOI-78925,2008-03-24
EQ-03282,ST-0483,switchgear,SN-SWI-31024,2014-01-22
EQ-03283,ST-0483,storage_tank,SN-STO-18495,2012-02-07
EQ-03284,ST-0483,storage_tank,SN-STO-55362,2006-08-10
EQ-03285,ST-0483,chiller,SN-CHI-16535,2012-09-11
EQ-03286,ST-0483,switchgear,SN-SWI-11360,2016-05-22
EQ-03287,ST-0483,compressor,SN-COM-97193,2009-01-24
EQ-03288,ST-0483,switchgear,SN-SWI-65225,2007-11-19
EQ-03289,ST-0484,hvac_unit,SN-HVA-49553,2017-10-14
EQ-03290,ST-0484,hvac_unit,SN-HVA-86039,2012-08-27
EQ-03291,ST-0485,furnace,SN-FUR-91975,2011-07-11
EQ-03292,ST-0485,control_panel,SN-CON-38910,2015-01-03
EQ-03293,ST-0485,hvac_unit,SN-HVA-46207,2006-08-02
EQ-03294,ST-0486,furnace,SN-FUR-26113,2015-06-06
EQ-03295,ST-0486,storage_tank,SN-STO-31849,2017-02-01
EQ-03296,ST-0486,conveyor_system,SN-CON-70825,2012-08-24
EQ-03297,ST-0486,control_panel,SN-CON-93403,2015-04-28
EQ-03298,ST-0486,industrial_pump,SN-IND-21748,2006-01-06
EQ-03299,ST-0487,boiler,SN-BOI-54041,2009-10-02
EQ-03300,ST-0487,industrial_pump,SN-IND-75700,2014-08-22
EQ-03301,ST-0487,boiler,SN-BOI-35467,2013-12-06
EQ-03302,ST-0487,conveyor_system,SN-CON-43365,2011-01-13
EQ-03303,ST-0487,hvac_unit,SN-HVA-74641,2016-07-25
EQ-03304,ST-0487,chiller,SN-CHI-63025,2017-03-17
EQ-03305,ST-0487,switchgear,SN-SWI-33442,2010-09-10
EQ-03306,ST-0487,industrial_pump,SN-IND-74692,2016-03-01
EQ-03307,ST-0487,furnace,SN-FUR-92665,2010-11-07
EQ-03308,ST-0487,chiller,SN-CHI-43496,2006-12-16
EQ-03309,ST-0488,hvac_unit,SN-HVA-79137,2010-10-19
EQ-03310,ST-0488,conveyor_system,SN-CON-60062,2007-03-10
EQ-03311,ST-0488,furnace,SN-FUR-80717,2018-06-05
EQ-03312,ST-0488,chiller,SN-CHI-25971,2009-09-20
EQ-03313,ST-0488,hvac_unit,SN-HVA-25705,2009-12-16
EQ-03314,ST-0488,conveyor_system,SN-CON-74781,2006-10-12
EQ-03315,ST-0488,chiller,SN-CHI-65527,2006-03-07
EQ-03316,ST-0488,storage_tank,SN-STO-94347,2018-11-20
EQ-03317,ST-0489,storage_tank,SN-STO-48986,2015-04-23
EQ-03318,ST-0489,hvac_unit,SN-HVA-65173,2013-01-21
EQ-03319,ST-0489,switchgear,SN-SWI-48745,2018-10-23
EQ-03320,ST-0489,hvac_unit,SN-HVA-60770,2010-12-20
EQ-03321,ST-0489,storage_tank,SN-STO-55391,2018-12-15
EQ-03322,ST-0489,boiler,SN-BOI-40052,2005-01-12
EQ-03323,ST-0490,chiller,SN-CHI-77868,2014-05-08
EQ-03324,ST-0490,control_panel,SN-CON-84012,2014-02-17
EQ-03325,ST-0490,industrial_pump,SN-IND-99864,2011-07-26
EQ-03326,ST-0490,switchgear,SN-SWI-77647,2010-04-27
EQ-03327,ST-0490,switchgear,SN-SWI-14793,2008-06-14
EQ-03328,ST-0490,conveyor_system,SN-CON-39654,2016-11-12
EQ-03329,ST-0490,switchgear,SN-SWI-70230,2011-08-06
EQ-03330,ST-0490,hvac_unit,SN-HVA-17982,2007-12-03
EQ-03331,ST-0490,furnace,SN-FUR-76864,2017-12-22
EQ-03332,ST-0490,switchgear,SN-SWI-95444,2014-02-12
EQ-03333,ST-0490,furnace,SN-FUR-93627,2005-11-17
EQ-03334,ST-0491,industrial_pump,SN-IND-34703,2006-03-09
EQ-03335,ST-0491,boiler,SN-BOI-50935,2008-05-22
EQ-03336,ST-0491,storage_tank,SN-STO-14250,2014-10-12
EQ-03337,ST-0491,storage_tank,SN-STO-13255,2009-03-20
EQ-03338,ST-0491,switchgear,SN-SWI-63502,2007-08-11
EQ-03339,ST-0491,storage_tank,SN-STO-85568,2017-02-01
EQ-03340,ST-0491,compressor,SN-COM-50190,2018-04-22
EQ-03341,ST-0491,compressor,SN-COM-21301,2008-08-27
EQ-03342,ST-0491,compressor,SN-COM-86455,2010-03-07
EQ-03343,ST-0492,compressor,SN-COM-51034,2018-02-07
EQ-03344,ST-0492,compressor,SN-COM-42066,2011-10-23
EQ-03345,ST-0492,chiller,SN-CHI-60676,2013-08-22
EQ-03346,ST-0492,furnace,SN-FUR-34856,2010-06-09
EQ-03347,ST-0492,chiller,SN-CHI-59194,2013-11-23
EQ-03348,ST-0492,conveyor_system,SN-CON-68531,2009-12-20
EQ-03349,ST-0492,storage_tank,SN-STO-42323,2006-05-11
EQ-03350,ST-0492,compressor,SN-COM-65140,2017-04-26
EQ-03351,ST-0493,furnace,SN-FUR-77780,2014-10-14
EQ-03352,ST-0493,hvac_unit,SN-HVA-81417,2007-05-07
EQ-03353,ST-0493,hvac_unit,SN-HVA-53938,2012-07-14
EQ-03354,ST-0493,chiller,SN-CHI-58081,2016-04-02
EQ-03355,ST-0493,furnace,SN-FUR-35130,2011-04-16
EQ-03356,ST-0493,boiler,SN-BOI-73324,2014-07-26
EQ-03357,ST-0493,hvac_unit,SN-HVA-45760,2018-05-25
EQ-03358,ST-0493,boiler,SN-BOI-57132,2017-10-16
EQ-03359,ST-0493,control_panel,SN-CON-79826,2017-03-11
EQ-03360,ST-0493,hvac_unit,SN-HVA-16964,2009-02-07
EQ-03361,ST-0493,boiler,SN-BOI-36769,2015-12-04
EQ-03362,ST-0493,industrial_pump,SN-IND-18288,2010-10-06
EQ-03363,ST-0494,furnace,SN-FUR-31985,2015-05-03
EQ-03364,ST-0494,control_panel,SN-CON-98665,2018-01-20
EQ-03365,ST-0494,switchgear,SN-SWI-48738,2010-04-15
EQ-03366,ST-0494,industrial_pump,SN-IND-69570,2015-12-27
EQ-03367,ST-0495,conveyor_system,SN-CON-23046,2012-09-10
EQ-03368,ST-0495,furnace,SN-FUR-65201,2011-11-11
EQ-03369,ST-0495,industrial_pump,SN-IND-23512,2007-04-26
EQ-03370,ST-0496,chiller,SN-CHI-18795,2016-02-13
EQ-03371,ST-0496,furnace,SN-FUR-48437,2017-08-11
EQ-03372,ST-0496,furnace,SN-FUR-23352,2006-02-17
EQ-03373,ST-0496,boiler,SN-BOI-50000,2007-05-17
EQ-03374,ST-0496,conveyor_system,SN-CON-42917,2007-04-10
EQ-03375,ST-0496,furnace,SN-FUR-77677,2018-02-01
EQ-03376,ST-0496,hvac_unit,SN-HVA-81983,2010-08-19
EQ-03377,ST-0496,boiler,SN-BOI-67890,2010-11-05
EQ-03378,ST-0496,switchgear,SN-SWI-43865,2017-06-16
EQ-03379,ST-0496,boiler,SN-BOI-11951,2013-04-18
EQ-03380,ST-0497,control_panel,SN-CON-22208,2010-02-20
EQ-03381,ST-0497,switchgear,SN-SWI-88593,2006-02-26
EQ-03382,ST-0497,conveyor_system,SN-CON-63849,2018-01-14
EQ-03383,ST-0497,conveyor_system,SN-CON-85493,2008-08-28
EQ-03384,ST-0497,chiller,SN-CHI-31207,2013-03-02
EQ-03385,ST-0497,conveyor_system,SN-CON-82992,2013-01-07
EQ-03386,ST-0497,storage_tank,SN-STO-59268,2010-08-02
EQ-03387,ST-0497,compressor,SN-COM-30501,2017-01-12
EQ-03388,ST-0497,switchgear,SN-SWI-96375,2012-02-08
EQ-03389,ST-0497,storage_tank,SN-STO-21827,2009-10-06
EQ-03390,ST-0497,chiller,SN-CHI-27003,2018-03-22
EQ-03391,ST-0497,control_panel,SN-CON-38580,2017-02-14
EQ-03392,ST-0498,chiller,SN-CHI-21706,2017-08-07
EQ-03393,ST-0498,furnace,SN-FUR-24837,2006-05-12
EQ-03394,ST-0498,control_panel,SN-CON-46117,2011-11-14
EQ-03395,ST-0498,boiler,SN-BOI-94472,2018-06-11
EQ-03396,ST-0498,boiler,SN-BOI-88448,2016-07-13
EQ-03397,ST-0498,boiler,SN-BOI-53372,2013-05-26
EQ-03398,ST-0498,hvac_unit,SN-HVA-72354,2010-02-07
EQ-03399,ST-0498,boiler,SN-BOI-94940,2015-05-14
EQ-03400,ST-0498,conveyor_system,SN-CON-52522,2015-10-11
EQ-03401,ST-0498,boiler,SN-BOI-55493,2005-03-02
EQ-03402,ST-0498,switchgear,SN-SWI-10326,2005-04-01
EQ-03403,ST-0499,boiler,SN-BOI-33012,2010-04-19
EQ-03404,ST-0499,industrial_pump,SN-IND-52628,2011-02-13
EQ-03405,ST-0499,chiller,SN-CHI-73215,2016-10-21
EQ-03406,ST-0500,storage_tank,SN-STO-89633,2008-06-17
EQ-03407,ST-0500,chiller,SN-CHI-23548,2018-02-20
EQ-03408,ST-0500,control_panel,SN-CON-37783,2017-02-17
EQ-03409,ST-0500,control_panel,SN-CON-59456,2016-09-10
EQ-03410,ST-0500,storage_tank,SN-STO-91047,2006-10-06
EQ-03411,ST-0500,chiller,SN-CHI-23406,2007-12-26
EQ-03412,ST-0501,industrial_pump,SN-IND-33368,2016-09-05
EQ-03413,ST-0501,furnace,SN-FUR-53938,2013-12-17
EQ-03414,ST-0501,industrial_pump,SN-IND-64852,2010-06-11
EQ-03415,ST-0501,switchgear,SN-SWI-67187,2006-06-09
EQ-03416,ST-0501,chiller,SN-CHI-47398,2010-09-19
EQ-03417,ST-0501,conveyor_system,SN-CON-18490,2009-08-14
EQ-03418,ST-0502,compressor,SN-COM-32464,2013-05-13
EQ-03419,ST-0502,industrial_pump,SN-IND-87495,2016-07-24
EQ-03420,ST-0502,switchgear,SN-SWI-78086,2005-05-20
EQ-03421,ST-0503,boiler,SN-BOI-50704,2015-11-04
EQ-03422,ST-0503,storage_tank,SN-STO-70092,2016-05-02
EQ-03423,ST-0503,chiller,SN-CHI-94209,2007-07-07
EQ-03424,ST-0503,industrial_pump,SN-IND-23836,2007-10-11
EQ-03425,ST-0503,hvac_unit,SN-HVA-71992,2016-04-16
EQ-03426,ST-0503,conveyor_system,SN-CON-44317,2018-11-21
EQ-03427,ST-0503,boiler,SN-BOI-59171,2015-02-20
EQ-03428,ST-0503,switchgear,SN-SWI-33064,2010-07-17
EQ-03429,ST-0503,boiler,SN-BOI-79015,2008-07-18
EQ-03430,ST-0504,storage_tank,SN-STO-18748,2018-04-21
EQ-03431,ST-0504,industrial_pump,SN-IND-84287,2014-10-10
EQ-03432,ST-0505,compressor,SN-COM-98479,2007-11-28
EQ-03433,ST-0505,switchgear,SN-SWI-62542,2012-05-16
EQ-03434,ST-0506,industrial_pump,SN-IND-61289,2017-01-05
EQ-03435,ST-0506,furnace,SN-FUR-43103,2009-09-12
EQ-03436,ST-0506,chiller,SN-CHI-88937,2013-02-22
EQ-03437,ST-0506,conveyor_system,SN-CON-45283,2008-06-21
EQ-03438,ST-0506,compressor,SN-COM-36351,2018-08-26
EQ-03439,ST-0506,conveyor_system,SN-CON-10753,2017-06-28
EQ-03440,ST-0506,chiller,SN-CHI-67249,2016-11-15
EQ-03441,ST-0506,hvac_unit,SN-HVA-41815,2005-09-09
EQ-03442,ST-0506,control_panel,SN-CON-39414,2005-06-21
EQ-03443,ST-0506,compressor,SN-COM-19389,2011-09-02
EQ-03444,ST-0506,hvac_unit,SN-HVA-90319,2016-08-04
EQ-03445,ST-0507,conveyor_system,SN-CON-54834,2006-12-09
EQ-03446,ST-0507,storage_tank,SN-STO-23721,2005-01-26
EQ-03447,ST-0507,industrial_pump,SN-IND-29762,2013-12-06
EQ-03448,ST-0507,conveyor_system,SN-CON-36964,2013-11-20
EQ-03449,ST-0507,conveyor_system,SN-CON-45639,2006-04-14
EQ-03450,ST-0507,chiller,SN-CHI-75534,2011-04-09
EQ-03451,ST-0507,conveyor_system,SN-CON-38833,2013-12-24
EQ-03452,ST-0508,boiler,SN-BOI-37546,2012-05-04
EQ-03453,ST-0508,compressor,SN-COM-70652,2010-03-07
EQ-03454,ST-0509,furnace,SN-FUR-73709,2007-03-26
EQ-03455,ST-0509,industrial_pump,SN-IND-16461,2008-05-01
EQ-03456,ST-0509,conveyor_system,SN-CON-11344,2006-10-16
EQ-03457,ST-0509,control_panel,SN-CON-95852,2006-03-24
EQ-03458,ST-0509,switchgear,SN-SWI-27865,2007-12-04
EQ-03459,ST-0510,furnace,SN-FUR-72966,2015-07-13
EQ-03460,ST-0510,switchgear,SN-SWI-43351,2011-05-09
EQ-03461,ST-0510,switchgear,SN-SWI-76353,2018-08-19
EQ-03462,ST-0510,hvac_unit,SN-HVA-59152,2006-10-10
EQ-03463,ST-0510,compressor,SN-COM-43596,2010-03-25
EQ-03464,ST-0510,furnace,SN-FUR-48316,2017-07-14
EQ-03465,ST-0510,hvac_unit,SN-HVA-44446,2013-03-08
EQ-03466,ST-0510,control_panel,SN-CON-23531,2012-06-19
EQ-03467,ST-0510,furnace,SN-FUR-39492,2014-08-10
EQ-03468,ST-0511,switchgear,SN-SWI-77103,2015-09-26
EQ-03469,ST-0511,chiller,SN-CHI-34379,2012-07-07
EQ-03470,ST-0512,boiler,SN-BOI-95687,2006-05-26
EQ-03471,ST-0512,control_panel,SN-CON-71127,2011-01-01
EQ-03472,ST-0512,conveyor_system,SN-CON-69014,2009-09-23
EQ-03473,ST-0512,conveyor_system,SN-CON-86350,2014-02-02
EQ-03474,ST-0512,furnace,SN-FUR-63817,2013-10-06
EQ-03475,ST-0512,control_panel,SN-CON-64080,2010-02-12
EQ-03476,ST-0512,hvac_unit,SN-HVA-65132,2018-02-13
EQ-03477,ST-0512,storage_tank,SN-STO-11861,2013-02-04
EQ-03478,ST-0512,industrial_pump,SN-IND-55414,2009-06-16
EQ-03479,ST-0512,industrial_pump,SN-IND-92716,2013-11-16
EQ-03480,ST-0512,storage_tank,SN-STO-67257,2018-06-03
EQ-03481,ST-0513,conveyor_system,SN-CON-79017,2017-04-25
EQ-03482,ST-0513,chiller,SN-CHI-61759,2013-03-04
EQ-03483,ST-0514,hvac_unit,SN-HVA-89409,2006-10-04
EQ-03484,ST-0514,switchgear,SN-SWI-39231,2011-02-11
EQ-03485,ST-0515,control_panel,SN-CON-67168,2008-02-05
EQ-03486,ST-0515,furnace,SN-FUR-10399,2012-01-09
EQ-03487,ST-0516,industrial_pump,SN-IND-79452,2013-02-20
EQ-03488,ST-0516,boiler,SN-BOI-21801,2013-03-10
EQ-03489,ST-0516,boiler,SN-BOI-84196,2007-08-15
EQ-03490,ST-0516,furnace,SN-FUR-98694,2007-05-26
EQ-03491,ST-0516,industrial_pump,SN-IND-60932,2016-09-18
EQ-03492,ST-0516,boiler,SN-BOI-26126,2011-03-11
EQ-03493,ST-0516,compressor,SN-COM-34915,2015-06-18
EQ-03494,ST-0516,hvac_unit,SN-HVA-34219,2016-11-28
EQ-03495,ST-0516,control_panel,SN-CON-99865,2013-03-20
EQ-03496,ST-0516,compressor,SN-COM-89162,2018-12-07
EQ-03497,ST-0516,control_panel,SN-CON-39959,2006-08-13
EQ-03498,ST-0517,compressor,SN-COM-17653,2014-05-23
EQ-03499,ST-0517,chiller,SN-CHI-49627,2015-10-23
EQ-03500,ST-0517,compressor,SN-COM-46663,2010-08-02
EQ-03501,ST-0517,compressor,SN-COM-88031,2014-09-11
EQ-03502,ST-0517,industrial_pump,SN-IND-92393,2011-03-28
EQ-03503,ST-0517,storage_tank,SN-STO-82420,2009-04-11
EQ-03504,ST-0517,chiller,SN-CHI-24667,2010-03-11
EQ-03505,ST-0517,boiler,SN-BOI-78388,2018-07-26
EQ-03506,ST-0518,compressor,SN-COM-37459,2015-05-09
EQ-03507,ST-0518,hvac_unit,SN-HVA-26309,2006-08-28
EQ-03508,ST-0518,control_panel,SN-CON-72891,2007-05-11
EQ-03509,ST-0518,switchgear,SN-SWI-83998,2009-12-14
EQ-03510,ST-0518,furnace,SN-FUR-60568,2010-05-23
EQ-03511,ST-0518,industrial_pump,SN-IND-56570,2012-08-22
EQ-03512,ST-0518,chiller,SN-CHI-26327,2016-10-28
EQ-03513,ST-0518,storage_tank,SN-STO-58730,2018-08-23
EQ-03514,ST-0518,conveyor_system,SN-CON-30026,2015-04-24
EQ-03515,ST-0518,boiler,SN-BOI-15264,2012-09-10
EQ-03516,ST-0519,switchgear,SN-SWI-23496,2008-06-06
EQ-03517,ST-0519,conveyor_system,SN-CON-31293,2011-04-16
EQ-03518,ST-0519,hvac_unit,SN-HVA-10002,2017-09-20
EQ-03519,ST-0519,hvac_unit,SN-HVA-70484,2012-01-14
EQ-03520,ST-0519,furnace,SN-FUR-42551,2005-04-26
EQ-03521,ST-0519,chiller,SN-CHI-65045,2016-08-19
EQ-03522,ST-0519,industrial_pump,SN-IND-38272,2006-10-15
EQ-03523,ST-0519,compressor,SN-COM-82736,2008-08-23
EQ-03524,ST-0520,switchgear,SN-SWI-76283,2018-12-06
EQ-03525,ST-0520,furnace,SN-FUR-26201,2010-09-28
EQ-03526,ST-0520,control_panel,SN-CON-97604,2011-02-23
EQ-03527,ST-0520,compressor,SN-COM-29517,2007-09-09
EQ-03528,ST-0520,hvac_unit,SN-HVA-44125,2008-05-02
EQ-03529,ST-0520,hvac_unit,SN-HVA-70148,2008-09-07
EQ-03530,ST-0520,chiller,SN-CHI-98979,2006-01-13
EQ-03531,ST-0521,boiler,SN-BOI-13946,2011-01-08
EQ-03532,ST-0521,industrial_pump,SN-IND-24525,2015-11-13
EQ-03533,ST-0522,conveyor_system,SN-CON-11280,2014-05-19
EQ-03534,ST-0522,chiller,SN-CHI-86394,2010-12-18
EQ-03535,ST-0522,storage_tank,SN-STO-29318,2010-01-22
EQ-03536,ST-0522,conveyor_system,SN-CON-31832,2013-06-10
EQ-03537,ST-0522,hvac_unit,SN-HVA-78914,2006-04-15
EQ-03538,ST-0522,industrial_pump,SN-IND-27063,2018-10-04
EQ-03539,ST-0522,compressor,SN-COM-75362,2007-01-13
EQ-03540,ST-0522,boiler,SN-BOI-64508,2015-06-19
EQ-03541,ST-0522,furnace,SN-FUR-65766,2016-07-03
EQ-03542,ST-0522,furnace,SN-FUR-27482,2015-05-19
EQ-03543,ST-0523,conveyor_system,SN-CON-74160,2008-02-18
EQ-03544,ST-0523,hvac_unit,SN-HVA-30237,2013-09-17
EQ-03545,ST-0523,conveyor_system,SN-CON-94882,2017-07-06
EQ-03546,ST-0523,switchgear,SN-SWI-77847,2008-05-10
EQ-03547,ST-0523,boiler,SN-BOI-19055,2016-12-01
