work_order_id,line_number,line_kind,part_id,quantity,billed_hours,line_amount
WO-006922,6,LABOR,,,3.07,214.9
WO-006922,7,LABOR,,,3.47,242.9
WO-006923,1,PART,PT-0119,1,,36.73
WO-006923,2,LABOR,,,21.97,1922.38
WO-006924,1,PART,PT-0125,1,,21.79
WO-006924,2,LABOR,,,11.47,630.85
WO-006925,1,PART,PT-0109,2,,106.19
WO-006925,2,PART,PT-0199,1,,37.32
WO-006925,3,PART,PT-0077,3,,1294.11
WO-006925,4,LABOR,,,3.22,247.94
WO-006926,1,PART,PT-0156,1,,208.68
WO-006926,2,LABOR,,,11.22,617.1
WO-006926,3,LABOR,,,10.39,571.45
WO-006927,1,PART,PT-0185,1,,30.3
WO-006927,2,PART,PT-0128,2,,39.36
WO-006927,3,PART,PT-0098,2,,35.72
WO-006927,4,LABOR,,,2.8,215.6
WO-006928,1,PART,PT-0184,1,,30.73
WO-006928,2,PART,PT-0055,1,,25.67
WO-006928,3,PART,PT-0084,1,,45.94
WO-006928,4,PART,PT-0141,1,,58.72
WO-006928,5,LABOR,,,4.67,282.54
WO-006929,1,PART,PT-0079,3,,113.72
WO-006929,2,PART,PT-0095,2,,62.76
WO-006929,3,PART,PT-0138,1,,16.25
WO-006929,4,LABOR,,,13.44,1176.0
WO-006929,5,LABOR,,,12.77,1117.38
WO-006930,1,PART,PT-0169,4,,187.0
WO-006930,2,PART,PT-0010,2,,47.29
WO-006930,3,PART,PT-0143,1,,125.13
WO-006930,4,PART,PT-0154,2,,57.23
WO-006930,5,PART,PT-0046,3,,423.44
WO-006930,6,LABOR,,,11.73,806.44
WO-006930,7,LABOR,,,12.59,865.56
WO-006931,1,PART,PT-0056,1,,183.97
WO-006931,2,PART,PT-0008,1,,22.36
WO-006931,3,PART,PT-0108,1,,17.91
WO-006931,4,PART,PT-0092,1,,63.96
WO-006931,5,LABOR,,,19.48,1753.2
WO-006931,6,LABOR,,,16.57,1491.3
WO-006932,1,PART,PT-0156,3,,607.58
WO-006932,2,LABOR,,,9.93,600.77
WO-006932,3,LABOR,,,14.13,854.87
WO-006933,1,PART,PT-0009,1,,41.52
WO-006933,2,LABOR,,,3.28,324.72
WO-006933,3,LABOR,,,3.7,366.3
WO-006934,1,PART,PT-0198,3,,61.51
WO-006934,2,PART,PT-0056,2,,392.23
WO-006934,3,PART,PT-0102,1,,109.45
WO-006934,4,PART,PT-0108,1,,19.27
WO-006934,5,LABOR,,,3.18,222.6
WO-006935,1,PART,PT-0169,1,,45.2
WO-006936,1,PART,PT-0074,4,,120.07
WO-006936,2,LABOR,,,1.74,152.25
WO-006936,3,LABOR,,,1.92,168.0
WO-006937,1,PART,PT-0037,1,,492.46
WO-006937,2,PART,PT-0196,2,,280.13
WO-006937,3,PART,PT-0076,1,,148.64
WO-006937,4,LABOR,,,15.15,916.58
WO-006937,5,LABOR,,,20.96,1268.08
WO-006938,1,PART,PT-0003,3,,341.31
WO-006938,2,PART,PT-0019,2,,80.29
WO-006938,3,PART,PT-0144,2,,70.79
WO-006938,4,PART,PT-0171,2,,77.99
WO-006938,5,PART,PT-0192,1,,77.59
WO-006938,6,LABOR,,,4.4,495.0
WO-006939,1,PART,PT-0155,1,,30.87
WO-006939,2,PART,PT-0168,1,,22.8
WO-006939,3,PART,PT-0090,5,,126.5
WO-006939,4,LABOR,,,1.33,73.15
WO-006939,5,LABOR,,,1.18,64.9
WO-006940,1,PART,PT-0067,6,,2939.36
WO-006940,2,PART,PT-0107,2,,1035.78
WO-006940,3,PART,PT-0070,1,,20.4
WO-006940,4,LABOR,,,7.34,565.18
WO-006941,1,PART,PT-0113,1,,138.17
WO-006941,2,LABOR,,,3.94,216.7
WO-006942,1,PART,PT-0064,2,,61.12
WO-006942,2,PART,PT-0086,4,,494.97
WO-006942,3,PART,PT-0067,6,,2794.59
WO-006942,4,LABOR,,,4.21,294.7
WO-006943,1,PART,PT-0004,1,,42.22
WO-006943,2,LABOR,,,1.48,133.2
WO-006943,3,LABOR,,,1.2,108.0
WO-006944,1,PART,PT-0186,1,,125.68
WO-006944,2,PART,PT-0127,5,,1964.41
WO-006944,3,PART,PT-0101,1,,46.07
WO-006944,4,PART,PT-0113,4,,535.52
WO-006944,5,LABOR,,,12.71,889.7
WO-006944,6,LABOR,,,9.92,694.4
WO-006945,1,PART,PT-0129,1,,40.38
WO-006945,2,PART,PT-0079,2,,73.67
WO-006945,3,PART,PT-0047,3,,1307.13
WO-006945,4,LABOR,,,6.7,469.0
WO-006946,1,PART,PT-0139,1,,40.0
WO-006946,2,PART,PT-0083,3,,329.46
WO-006946,3,LABOR,,,3.78,291.06
WO-006946,4,LABOR,,,4.91,378.07
WO-006947,1,PART,PT-0023,1,,142.5
WO-006947,2,PART,PT-0152,1,,92.22
WO-006947,3,LABOR,,,1.87,168.3
WO-006948,1,PART,PT-0042,2,,196.9
WO-006948,2,PART,PT-0016,2,,408.46
WO-006948,3,LABOR,,,7.24,398.2
WO-006948,4,LABOR,,,6.58,361.9
WO-006949,1,PART,PT-0030,2,,53.49
WO-006949,2,LABOR,,,5.76,443.52
WO-006950,1,PART,PT-0015,2,,54.84
WO-006950,2,LABOR,,,2.81,170.01
WO-006950,3,LABOR,,,1.9,114.95
WO-006951,1,PART,PT-0129,4,,165.48
WO-006951,2,PART,PT-0119,2,,64.5
WO-006951,3,PART,PT-0160,1,,23.83
WO-006951,4,LABOR,,,2.97,228.69
WO-006951,5,LABOR,,,4.12,317.24
WO-006952,1,PART,PT-0059,5,,181.03
WO-006952,2,PART,PT-0134,1,,40.56
WO-006952,3,LABOR,,,6.18,432.6
WO-006953,1,PART,PT-0149,4,,159.93
WO-006953,2,LABOR,,,5.95,535.5
WO-006954,1,PART,PT-0125,1,,22.47
WO-006954,2,PART,PT-0072,1,,68.27
WO-006954,3,LABOR,,,11.56,1040.4
WO-006954,4,LABOR,,,9.52,856.8
WO-006955,1,PART,PT-0189,1,,42.67
WO-006955,2,PART,PT-0129,3,,131.43
WO-006955,3,PART,PT-0081,1,,50.82
WO-006955,4,LABOR,,,2.58,180.6
WO-006956,1,PART,PT-0002,2,,174.64
WO-006956,2,PART,PT-0053,3,,321.13
WO-006956,3,PART,PT-0037,1,,487.65
WO-006956,4,PART,PT-0108,2,,36.03
WO-006956,5,PART,PT-0079,1,,41.96
WO-006956,6,LABOR,,,19.31,1168.26
WO-006957,1,PART,PT-0038,1,,15.57
WO-006957,2,PART,PT-0189,4,,164.87
WO-006957,3,PART,PT-0167,1,,508.21
WO-006957,4,LABOR,,,4.4,435.6
WO-006958,1,PART,PT-0036,1,,145.55
WO-006958,2,LABOR,,,9.43,1060.88
WO-006958,3,LABOR,,,12.45,1400.62
WO-006959,1,LABOR,,,0.85,51.43
WO-006960,1,PART,PT-0145,2,,66.95
WO-006960,2,PART,PT-0112,3,,257.56
WO-006960,3,PART,PT-0154,3,,88.24
WO-006960,4,PART,PT-0138,1,,17.43
WO-006960,5,LABOR,,,5.99,419.3
WO-006961,1,PART,PT-0122,1,,100.76
WO-006961,2,PART,PT-0180,1,,29.07
WO-006961,3,LABOR,,,7.21,504.7
WO-006961,4,LABOR,,,6.57,459.9
WO-006962,1,PART,PT-0166,1,,138.02
WO-006962,2,PART,PT-0111,1,,59.11
WO-006962,3,PART,PT-0112,6,,586.11
WO-006962,4,LABOR,,,6.41,493.57
WO-006963,1,PART,PT-0200,2,,54.38
WO-006963,2,PART,PT-0151,3,,142.25
WO-006963,3,LABOR,,,10.51,1040.49
WO-006964,1,PART,PT-0033,2,,263.18
WO-006964,2,PART,PT-0083,1,,112.59
WO-006964,3,PART,PT-0002,5,,389.3
WO-006964,4,PART,PT-0101,1,,43.88
WO-006964,5,LABOR,,,9.48,521.4
WO-006965,1,PART,PT-0054,1,,31.78
WO-006965,2,PART,PT-0192,2,,152.75
WO-006965,3,PART,PT-0141,1,,55.25
WO-006965,4,PART,PT-0170,1,,22.65
WO-006965,5,LABOR,,,15.92,1393.0
WO-006965,6,LABOR,,,14.56,1274.0
WO-006966,1,PART,PT-0031,4,,237.26
WO-006966,2,PART,PT-0129,3,,132.15
WO-006966,3,PART,PT-0146,3,,388.7
WO-006966,4,LABOR,,,4.4,308.0
WO-006967,1,PART,PT-0163,2,,187.56
WO-006967,2,PART,PT-0026,1,,173.33
WO-006967,3,PART,PT-0156,2,,394.17
WO-006967,4,LABOR,,,7.46,574.42
WO-006967,5,LABOR,,,5.92,455.84
WO-006968,1,PART,PT-0060,2,,48.36
WO-006968,2,PART,PT-0170,2,,47.56
WO-006968,3,PART,PT-0102,1,,99.87
WO-006968,4,PART,PT-0200,2,,54.38
WO-006968,5,LABOR,,,2.26,223.74
WO-006968,6,LABOR,,,1.76,174.24
WO-006969,1,PART,PT-0169,2,,88.74
WO-006969,2,LABOR,,,1.72,94.6
WO-006969,3,LABOR,,,2.2,121.0
WO-006970,1,PART,PT-0163,3,,312.12
WO-006970,2,PART,PT-0002,4,,351.29
WO-006970,3,PART,PT-0151,1,,46.43
WO-006970,4,PART,PT-0041,1,,38.82
WO-006970,5,LABOR,,,7.91,543.81
WO-006970,6,LABOR,,,9.06,622.88
WO-006971,1,PART,PT-0081,2,,94.81
WO-006971,2,PART,PT-0125,1,,21.7
WO-006971,3,PART,PT-0093,1,,117.59
WO-006971,4,PART,PT-0034,3,,122.57
WO-006971,5,PART,PT-0030,1,,27.25
WO-006971,6,LABOR,,,3.31,254.87
WO-006971,7,LABOR,,,3.73,287.21
WO-006972,1,PART,PT-0038,3,,44.92
WO-006972,2,LABOR,,,3.16,243.32
WO-006972,3,LABOR,,,2.93,225.61
WO-006973,1,PART,PT-0093,2,,255.36
WO-006973,2,LABOR,,,6.94,624.6
WO-006974,1,LABOR,,,1.75,134.75
WO-006975,1,PART,PT-0195,1,,20.84
WO-006975,2,LABOR,,,2.07,159.39
WO-006976,1,LABOR,,,1.44,142.56
WO-006977,1,PART,PT-0105,4,,102.12
WO-006977,2,PART,PT-0164,3,,115.64
WO-006977,3,LABOR,,,12.41,955.57
WO-006978,1,PART,PT-0032,2,,199.6
WO-006978,2,PART,PT-0027,2,,838.12
WO-006978,3,LABOR,,,2.8,215.6
WO-006979,1,PART,PT-0086,2,,267.55
WO-006979,2,PART,PT-0139,3,,105.14
WO-006979,3,LABOR,,,18.82,1646.75
WO-006980,1,PART,PT-0009,3,,140.77
WO-006980,2,PART,PT-0019,1,,42.19
WO-006980,3,LABOR,,,3.39,335.61
WO-006981,1,LABOR,,,4.5,445.5
WO-006982,1,PART,PT-0006,1,,159.95
WO-006982,2,PART,PT-0127,2,,889.43
WO-006982,3,LABOR,,,5.8,446.6
WO-006983,1,PART,PT-0101,1,,44.42
WO-006983,2,LABOR,,,3.53,213.57
WO-006983,3,LABOR,,,2.77,167.59
WO-006984,1,PART,PT-0135,2,,39.02
WO-006984,2,LABOR,,,22.39,2518.88
WO-006985,1,PART,PT-0097,2,,1032.04
WO-006985,2,PART,PT-0093,1,,124.74
WO-006985,3,PART,PT-0128,1,,20.36
WO-006985,4,PART,PT-0094,3,,109.11
WO-006985,5,LABOR,,,8.76,867.24
WO-006986,1,PART,PT-0046,2,,278.74
WO-006986,2,LABOR,,,0.91,81.9
WO-006987,1,PART,PT-0188,1,,17.19
WO-006987,2,PART,PT-0164,3,,107.47
WO-006987,3,PART,PT-0065,3,,99.96
WO-006987,4,LABOR,,,3.52,396.0
WO-006988,1,PART,PT-0116,2,,377.86
WO-006988,2,LABOR,,,6.96,421.08
WO-006989,1,PART,PT-0148,2,,37.66
WO-006989,2,LABOR,,,2.17,151.9
WO-006990,1,PART,PT-0037,2,,1049.83
WO-006990,2,PART,PT-0128,2,,41.87
WO-006990,3,PART,PT-0195,2,,39.45
WO-006990,4,LABOR,,,7.98,614.46
WO-006991,1,PART,PT-0127,5,,2199.05
WO-006991,2,PART,PT-0020,3,,86.94
WO-006991,3,PART,PT-0172,1,,79.7
WO-006991,4,LABOR,,,5.4,607.5
WO-006991,5,LABOR,,,4.31,484.87
WO-006992,1,PART,PT-0123,2,,258.13
WO-006992,2,LABOR,,,2.76,166.98
WO-006993,1,PART,PT-0028,2,,31.76
WO-006993,2,LABOR,,,9.42,932.58
WO-006994,1,PART,PT-0029,3,,128.64
WO-006994,2,PART,PT-0111,5,,283.41
WO-006994,3,PART,PT-0027,1,,439.94
WO-006994,4,LABOR,,,2.47,222.3
WO-006994,5,LABOR,,,2.15,193.5
WO-006995,1,PART,PT-0017,2,,1041.75
WO-006995,2,PART,PT-0152,1,,91.52
WO-006995,3,PART,PT-0061,2,,79.37
WO-006995,4,PART,PT-0041,6,,223.19
WO-006995,5,PART,PT-0100,5,,108.31
WO-006995,6,LABOR,,,10.15,888.12
WO-006995,7,LABOR,,,7.43,650.12
WO-006996,1,PART,PT-0094,5,,192.9
WO-006996,2,LABOR,,,4.21,378.9
WO-006997,1,PART,PT-0089,2,,87.4
WO-006997,2,PART,PT-0061,3,,115.74
WO-006997,3,PART,PT-0132,2,,155.92
WO-006997,4,LABOR,,,9.03,620.81
WO-006997,5,LABOR,,,11.25,773.44
WO-006998,1,PART,PT-0143,1,,124.36
WO-006998,2,LABOR,,,4.36,381.5
WO-006999,1,PART,PT-0188,1,,17.45
WO-006999,2,PART,PT-0051,2,,80.14
WO-006999,3,PART,PT-0088,1,,16.85
WO-006999,4,LABOR,,,6.8,374.0
WO-007000,1,PART,PT-0138,1,,16.94
WO-007000,2,PART,PT-0046,2,,267.45
WO-007000,3,LABOR,,,8.86,797.4
WO-007001,1,PART,PT-0122,1,,97.17
WO-007001,2,PART,PT-0063,1,,136.0
WO-007001,3,LABOR,,,4.48,246.4
WO-007002,1,PART,PT-0185,1,,28.0
WO-007002,2,PART,PT-0170,6,,132.42
WO-007002,3,PART,PT-0108,1,,18.41
WO-007002,4,LABOR,,,1.23,110.7
WO-007002,5,LABOR,,,1.47,132.3
WO-007003,1,PART,PT-0012,5,,474.17
WO-007003,2,PART,PT-0153,2,,238.53
WO-007003,3,LABOR,,,6.66,366.3
WO-007004,1,PART,PT-0159,2,,88.78
WO-007004,2,PART,PT-0184,2,,60.54
WO-007004,3,LABOR,,,10.09,554.95
WO-007005,1,PART,PT-0006,1,,154.0
WO-007005,2,PART,PT-0047,2,,930.12
WO-007005,3,PART,PT-0031,1,,55.77
WO-007005,4,PART,PT-0037,2,,1000.39
WO-007005,5,PART,PT-0109,3,,157.97
WO-007005,6,LABOR,,,16.33,1143.1
WO-007006,1,PART,PT-0077,6,,2429.25
WO-007006,2,PART,PT-0085,1,,30.21
WO-007006,3,PART,PT-0034,1,,39.08
WO-007006,4,LABOR,,,1.97,119.19
WO-007006,5,LABOR,,,1.61,97.41
WO-007007,1,PART,PT-0166,2,,288.14
WO-007007,2,PART,PT-0152,4,,351.88
WO-007007,3,LABOR,,,5.56,500.4
WO-007008,1,PART,PT-0128,3,,57.74
WO-007008,2,PART,PT-0053,3,,350.78
WO-007008,3,LABOR,,,4.79,431.1
WO-007008,4,LABOR,,,4.63,416.7
WO-007009,1,PART,PT-0103,1,,108.28
WO-007009,2,LABOR,,,5.38,532.62
WO-007009,3,LABOR,,,3.93,389.07
WO-007010,1,PART,PT-0056,3,,554.17
WO-007010,2,LABOR,,,0.49,26.95
WO-007010,3,LABOR,,,0.48,26.4
WO-007011,1,PART,PT-0106,1,,139.22
WO-007011,2,LABOR,,,2.65,238.5
WO-007011,3,LABOR,,,2.52,226.8
WO-007012,1,PART,PT-0150,3,,74.84
WO-007012,2,PART,PT-0162,2,,181.24
WO-007012,3,PART,PT-0066,4,,608.07
WO-007012,4,PART,PT-0027,2,,862.64
WO-007012,5,PART,PT-0135,1,,20.08
WO-007012,6,LABOR,,,1.77,159.3
WO-007012,7,LABOR,,,1.69,152.1
WO-007013,1,PART,PT-0118,2,,33.92
WO-007013,2,PART,PT-0199,1,,37.42
WO-007013,3,PART,PT-0192,1,,74.77
WO-007013,4,PART,PT-0017,3,,1583.61
WO-007013,5,LABOR,,,7.19,435.0
WO-007013,6,LABOR,,,5.13,310.37
WO-007014,1,PART,PT-0026,1,,158.73
WO-007014,2,PART,PT-0078,5,,102.86
WO-007014,3,PART,PT-0032,4,,364.19
WO-007014,4,PART,PT-0123,1,,132.86
WO-007014,5,PART,PT-0044,2,,64.11
WO-007014,6,LABOR,,,4.84,266.2
WO-007015,1,PART,PT-0012,1,,93.03
WO-007015,2,LABOR,,,4.2,231.0
WO-007015,3,LABOR,,,4.08,224.4
WO-007016,1,PART,PT-0061,1,,39.56
WO-007016,2,PART,PT-0189,2,,89.1
WO-007016,3,LABOR,,,2.72,190.4
WO-007017,1,PART,PT-0016,1,,181.88
WO-007017,2,PART,PT-0071,1,,54.68
WO-007017,3,PART,PT-0042,1,,102.89
WO-007017,4,PART,PT-0048,2,,38.22
WO-007017,5,LABOR,,,4.71,259.05
WO-007018,1,PART,PT-0163,3,,287.89
WO-007018,2,PART,PT-0166,1,,134.27
WO-007018,3,LABOR,,,4.92,270.6
WO-007019,1,PART,PT-0127,3,,1277.47
WO-007019,2,PART,PT-0033,2,,248.77
WO-007019,3,PART,PT-0093,1,,119.68
WO-007019,4,LABOR,,,2.38,183.26
WO-007019,5,LABOR,,,3.23,248.71
WO-007021,1,PART,PT-0148,1,,17.09
WO-007021,2,PART,PT-0163,1,,107.54
WO-007021,3,PART,PT-0014,1,,46.52
WO-007021,4,LABOR,,,5.59,503.1
WO-007022,1,PART,PT-0160,1,,22.18
WO-007022,2,LABOR,,,1.57,94.99
WO-007023,1,PART,PT-0136,1,,169.07
WO-007023,2,PART,PT-0126,2,,255.67
WO-007023,3,PART,PT-0058,4,,83.68
WO-007023,4,LABOR,,,3.63,219.62
WO-007024,1,PART,PT-0131,3,,169.52
WO-007024,2,LABOR,,,2.55,154.28
WO-007025,1,PART,PT-0064,1,,27.77
WO-007025,2,LABOR,,,30.81,2695.88
WO-007026,1,PART,PT-0196,1,,151.74
WO-007026,2,PART,PT-0014,1,,47.27
WO-007026,3,LABOR,,,4.63,254.65
WO-007027,1,PART,PT-0049,2,,76.38
WO-007027,2,PART,PT-0199,1,,39.3
WO-007027,3,PART,PT-0199,1,,38.95
WO-007027,4,PART,PT-0175,1,,33.37
WO-007027,5,PART,PT-0056,1,,172.62
WO-007027,6,LABOR,,,2.68,162.14
WO-007028,1,PART,PT-0099,1,,41.4
WO-007028,2,LABOR,,,2.8,154.0
WO-007029,1,PART,PT-0100,1,,23.01
WO-007029,2,PART,PT-0019,1,,37.97
WO-007029,3,PART,PT-0161,2,,108.62
WO-007029,4,LABOR,,,8.0,616.0
WO-007030,1,PART,PT-0014,2,,96.1
WO-007030,2,LABOR,,,5.99,593.01
WO-007031,1,PART,PT-0105,1,,25.75
WO-007031,2,PART,PT-0078,1,,20.79
WO-007031,3,PART,PT-0088,3,,47.63
WO-007031,4,LABOR,,,4.61,253.55
WO-007031,5,LABOR,,,3.91,215.05
WO-007033,1,PART,PT-0171,4,,165.05
WO-007033,2,PART,PT-0156,2,,407.11
WO-007033,3,LABOR,,,4.86,546.75
WO-007034,1,PART,PT-0184,2,,63.28
WO-007034,2,PART,PT-0199,2,,77.55
WO-007034,3,LABOR,,,7.27,654.3
WO-007035,1,LABOR,,,0.52,28.6
WO-007036,1,PART,PT-0057,1,,388.19
WO-007036,2,PART,PT-0069,2,,84.02
WO-007036,3,LABOR,,,4.29,294.94
WO-007037,1,PART,PT-0003,1,,119.84
WO-007037,2,PART,PT-0095,1,,31.2
WO-007037,3,PART,PT-0093,1,,116.83
WO-007037,4,PART,PT-0005,2,,53.77
WO-007037,5,LABOR,,,6.51,585.9
WO-007038,1,PART,PT-0076,1,,157.18
WO-007038,2,PART,PT-0060,1,,23.15
WO-007038,3,LABOR,,,6.59,741.38
WO-007038,4,LABOR,,,9.26,1041.75
WO-007039,1,PART,PT-0187,1,,450.59
WO-007039,2,PART,PT-0136,1,,163.45
WO-007039,3,PART,PT-0185,2,,55.1
WO-007039,4,PART,PT-0067,1,,479.44
WO-007039,5,LABOR,,,8.42,648.34
WO-007040,1,PART,PT-0052,2,,162.19
WO-007040,2,LABOR,,,4.1,358.75
WO-007041,1,PART,PT-0078,2,,41.58
WO-007041,2,PART,PT-0158,2,,34.81
WO-007041,3,LABOR,,,5.43,537.57
WO-007041,4,LABOR,,,4.99,494.01
WO-007042,1,PART,PT-0198,3,,61.56
WO-007042,2,LABOR,,,3.26,366.75
WO-007043,1,PART,PT-0200,1,,27.23
WO-007043,2,PART,PT-0009,1,,42.69
WO-007043,3,PART,PT-0077,4,,1695.97
WO-007043,4,PART,PT-0017,4,,2080.16
WO-007043,5,LABOR,,,4.42,497.25
WO-007043,6,LABOR,,,6.56,738.0
WO-007044,1,PART,PT-0041,3,,117.31
WO-007044,2,PART,PT-0097,1,,511.51
WO-007044,3,PART,PT-0182,3,,262.51
WO-007044,4,PART,PT-0051,2,,81.75
WO-007044,5,PART,PT-0199,1,,38.85
WO-007044,6,LABOR,,,3.66,201.3
WO-007044,7,LABOR,,,4.03,221.65
WO-007045,1,LABOR,,,1.14,112.86
WO-007045,2,LABOR,,,0.91,90.09
WO-007046,1,PART,PT-0004,2,,80.05
WO-007046,2,PART,PT-0047,5,,2179.06
WO-007046,3,LABOR,,,5.31,477.9
WO-007047,1,PART,PT-0093,3,,361.14
WO-007047,2,PART,PT-0065,1,,31.38
WO-007047,3,PART,PT-0084,3,,133.07
WO-007047,4,LABOR,,,4.75,427.5
WO-007048,1,PART,PT-0122,3,,301.82
WO-007048,2,PART,PT-0090,1,,23.02
WO-007049,1,PART,PT-0054,1,,33.04
WO-007049,2,PART,PT-0038,3,,47.89
WO-007049,3,LABOR,,,2.39,236.61
WO-007050,1,LABOR,,,3.24,320.76
WO-007051,1,PART,PT-0053,3,,332.94
WO-007051,2,PART,PT-0022,1,,81.91
WO-007051,3,PART,PT-0074,4,,119.77
WO-007051,4,LABOR,,,26.07,2007.39
WO-007052,1,PART,PT-0029,1,,43.73
WO-007052,2,PART,PT-0173,3,,435.46
WO-007052,3,PART,PT-0137,2,,1078.88
WO-007052,4,PART,PT-0121,1,,51.62
WO-007052,5,LABOR,,,5.58,488.25
WO-007052,6,LABOR,,,5.34,467.25
WO-007053,1,PART,PT-0096,5,,927.76
WO-007053,2,PART,PT-0200,1,,26.52
WO-007053,3,LABOR,,,3.05,213.5
WO-007053,4,LABOR,,,3.49,244.3
WO-007054,1,PART,PT-0058,3,,66.72
WO-007054,2,LABOR,,,3.26,228.2
WO-007054,3,LABOR,,,3.07,214.9
WO-007055,1,PART,PT-0101,1,,43.39
WO-007055,2,LABOR,,,3.82,378.18
WO-007056,1,PART,PT-0058,1,,20.46
WO-007056,2,PART,PT-0096,1,,168.88
WO-007056,3,PART,PT-0021,1,,56.59
WO-007056,4,LABOR,,,4.43,243.65
WO-007057,1,PART,PT-0094,2,,69.66
WO-007057,2,PART,PT-0096,1,,169.51
WO-007057,3,LABOR,,,2.8,215.6
WO-007057,4,LABOR,,,2.36,181.72
WO-007058,1,PART,PT-0191,1,,45.04
WO-007058,2,PART,PT-0140,1,,24.83
WO-007058,3,PART,PT-0179,3,,132.4
WO-007058,4,PART,PT-0123,1,,121.63
WO-007058,5,PART,PT-0193,1,,102.32
WO-007058,6,LABOR,,,3.6,324.0
WO-007058,7,LABOR,,,4.73,425.7
WO-007059,1,LABOR,,,2.4,184.8
WO-007059,2,LABOR,,,1.61,123.97
WO-007060,1,PART,PT-0176,1,,129.37
WO-007060,2,PART,PT-0045,1,,26.34
WO-007060,3,LABOR,,,4.02,361.8
WO-007061,1,PART,PT-0194,2,,61.39
WO-007061,2,PART,PT-0114,1,,29.66
WO-007061,3,LABOR,,,4.61,253.55
WO-007062,1,PART,PT-0014,1,,49.3
WO-007062,2,PART,PT-0043,2,,318.91
WO-007062,3,LABOR,,,9.75,877.5
WO-007062,4,LABOR,,,8.65,778.5
WO-007063,1,PART,PT-0014,3,,137.7
WO-007063,2,PART,PT-0091,1,,53.74
WO-007063,3,PART,PT-0098,3,,57.61
WO-007063,4,LABOR,,,3.93,216.15
WO-007064,1,PART,PT-0189,2,,85.71
WO-007064,2,PART,PT-0073,4,,450.22
WO-007064,3,PART,PT-0068,1,,22.81
WO-007064,4,LABOR,,,5.32,409.64
WO-007064,5,LABOR,,,4.19,322.63
WO-007065,1,PART,PT-0174,1,,38.2
WO-007065,2,LABOR,,,10.51,1182.38
WO-007065,3,LABOR,,,7.21,811.12
WO-007066,1,PART,PT-0105,1,,24.69
WO-007066,2,PART,PT-0010,1,,24.56
WO-007066,3,LABOR,,,9.26,560.23
WO-007067,1,PART,PT-0049,2,,71.82
WO-007067,2,PART,PT-0100,1,,22.01
WO-007067,3,PART,PT-0015,1,,30.06
WO-007067,4,LABOR,,,5.45,613.12
WO-007067,5,LABOR,,,6.4,720.0
WO-007068,1,PART,PT-0090,2,,47.87
WO-007068,2,PART,PT-0099,2,,85.91
WO-007068,3,LABOR,,,9.72,680.4
WO-007069,1,PART,PT-0113,3,,450.07
WO-007069,2,PART,PT-0088,3,,44.63
WO-007069,3,PART,PT-0027,3,,1327.14
WO-007069,4,PART,PT-0185,3,,79.96
WO-007069,5,PART,PT-0092,1,,69.53
WO-007069,6,LABOR,,,4.71,329.7
WO-007071,1,PART,PT-0110,1,,21.5
WO-007071,2,LABOR,,,4.47,245.85
WO-007072,1,PART,PT-0067,3,,1442.96
WO-007072,2,PART,PT-0136,1,,167.1
WO-007072,3,PART,PT-0150,1,,25.91
WO-007072,4,PART,PT-0062,6,,526.82
WO-007072,5,LABOR,,,1.31,91.7
WO-007072,6,LABOR,,,1.2,84.0
WO-007073,1,PART,PT-0169,1,,49.23
WO-007073,2,LABOR,,,21.48,1503.6
WO-007073,3,LABOR,,,16.43,1150.1
WO-007075,1,PART,PT-0168,3,,65.37
WO-007075,2,PART,PT-0048,1,,19.68
WO-007075,3,PART,PT-0042,2,,210.67
WO-007075,4,LABOR,,,6.53,457.1
WO-007075,5,LABOR,,,8.27,578.9
WO-007076,1,PART,PT-0008,2,,42.72
WO-007076,2,PART,PT-0018,1,,20.88
WO-007076,3,LABOR,,,5.2,286.0
WO-007077,1,PART,PT-0037,1,,523.3
WO-007077,2,LABOR,,,3.84,336.0
WO-007078,1,PART,PT-0183,1,,137.16
WO-007078,2,PART,PT-0116,1,,177.18
WO-007078,3,LABOR,,,2.77,274.23
WO-007079,1,PART,PT-0187,2,,884.8
WO-007079,2,PART,PT-0030,1,,27.76
WO-007079,3,PART,PT-0146,1,,116.91
WO-007079,4,LABOR,,,3.73,326.38
WO-007080,1,PART,PT-0113,2,,305.1
WO-007080,2,LABOR,,,14.74,1289.75
WO-007080,3,LABOR,,,13.17,1152.38
WO-007081,1,PART,PT-0186,3,,383.15
WO-007081,2,PART,PT-0018,1,,20.11
WO-007081,3,PART,PT-0138,1,,17.51
WO-007081,4,PART,PT-0195,1,,20.29
WO-007081,5,LABOR,,,2.36,233.64
WO-007081,6,LABOR,,,1.82,180.18
WO-007083,1,LABOR,,,5.55,305.25
WO-007084,1,LABOR,,,1.64,143.5
WO-007084,2,LABOR,,,1.16,101.5
WO-007085,1,PART,PT-0175,1,,35.49
WO-007085,2,PART,PT-0194,4,,136.65
WO-007085,3,LABOR,,,6.7,515.9
WO-007086,1,PART,PT-0002,1,,86.18
WO-007086,2,PART,PT-0146,2,,237.0
WO-007086,3,PART,PT-0121,2,,95.44
WO-007086,4,PART,PT-0074,1,,31.08
WO-007086,5,LABOR,,,6.47,391.44
WO-007087,1,PART,PT-0046,1,,149.25
WO-007087,2,PART,PT-0097,2,,936.04
WO-007087,3,PART,PT-0195,3,,66.15
WO-007087,4,LABOR,,,7.0,490.0
WO-007088,1,PART,PT-0135,2,,40.26
