work_order_id,payment_sequence,payment_method,paid_date,payment_amount
WO-007869,1,purchase_order,2019-07-12,614.09
WO-007870,1,purchase_order,2019-06-21,283.8
WO-007871,1,purchase_order,2019-07-21,1192.12
WO-007872,1,corporate_card,2019-07-08,716.06
WO-007872,2,bank_transfer,2019-08-06,985.46
WO-007873,1,bank_transfer,2019-06-15,402.67
WO-007874,1,bank_transfer,2019-08-03,783.18
WO-007875,1,purchase_order,2019-07-04,841.42
WO-007876,1,corporate_card,2019-06-19,385.75
WO-007876,2,corporate_card,2019-07-22,721.75
WO-007877,1,bank_transfer,2019-06-20,625.89
WO-007878,1,bank_transfer,2019-06-11,2097.77
WO-007879,1,bank_transfer,2019-07-13,2265.5
WO-007880,1,purchase_order,2019-07-28,1364.38
WO-007881,1,corporate_card,2019-08-06,817.87
WO-007881,2,corporate_card,2019-09-17,1062.59
WO-007882,1,bank_transfer,2019-07-11,2013.02
WO-007882,2,bank_transfer,2019-08-09,1138.48
WO-007882,3,bank_transfer,2019-09-14,614.85
WO-007883,1,bank_transfer,2019-08-06,1447.89
WO-007885,1,bank_transfer,2019-07-19,1553.41
WO-007886,1,bank_transfer,2019-07-16,2289.03
WO-007887,1,purchase_order,2019-08-01,2154.43
WO-007888,1,purchase_order,2019-06-13,530.56
WO-007889,1,bank_transfer,2019-07-13,2965.03
WO-007890,1,corporate_card,2019-08-09,1767.93
WO-007891,1,bank_transfer,2019-07-04,1017.17
WO-007892,1,corporate_card,2019-06-24,1323.38
WO-007894,1,bank_transfer,2019-06-26,640.44
WO-007895,1,corporate_card,2019-06-26,2248.56
WO-007896,1,bank_transfer,2019-07-18,686.18
WO-007897,1,bank_transfer,2019-07-16,1557.39
WO-007898,1,bank_transfer,2019-07-06,224.65
WO-007898,2,purchase_order,2019-07-26,352.85
WO-007898,3,purchase_order,2019-08-10,290.92
WO-007899,1,purchase_order,2019-06-26,2676.85
WO-007900,1,purchase_order,2019-07-17,225.71
WO-007900,2,purchase_order,2019-08-11,450.13
WO-007901,1,bank_transfer,2019-07-26,229.31
WO-007902,1,purchase_order,2019-08-01,479.27
WO-007902,2,purchase_order,2019-09-14,398.06
WO-007903,1,bank_transfer,2019-06-28,1085.3
WO-007904,1,bank_transfer,2019-06-03,718.75
WO-007904,2,corporate_card,2019-07-01,595.31
WO-007905,1,purchase_order,2019-07-18,825.9
WO-007906,1,corporate_card,2019-08-01,1780.35
WO-007907,1,bank_transfer,2019-08-07,130.01
WO-007907,2,purchase_order,2019-08-25,75.36
WO-007908,1,purchase_order,2019-06-18,1508.13
WO-007909,1,bank_transfer,2019-06-28,723.84
WO-007910,1,purchase_order,2019-08-03,1325.92
WO-007911,1,corporate_card,2019-07-15,1772.22
WO-007912,1,purchase_order,2019-07-25,820.43
WO-007913,1,bank_transfer,2019-07-19,1378.98
WO-007914,1,bank_transfer,2019-07-05,514.29
WO-007915,1,bank_transfer,2019-07-23,468.64
WO-007916,1,purchase_order,2019-07-17,573.88
WO-007917,1,purchase_order,2019-07-15,197.79
WO-007918,1,bank_transfer,2019-07-16,937.54
WO-007919,1,purchase_order,2019-06-29,1143.72
WO-007920,1,purchase_order,2019-08-02,764.69
WO-007921,1,bank_transfer,2019-07-19,423.28
WO-007922,1,purchase_order,2019-07-05,665.04
WO-007923,1,bank_transfer,2019-07-11,1441.92
WO-007924,1,bank_transfer,2019-07-14,853.91
WO-007925,1,bank_transfer,2019-08-05,1069.88
WO-007929,1,bank_transfer,2019-07-17,342.89
WO-007930,1,bank_transfer,2019-07-01,854.25
WO-007931,1,bank_transfer,2019-08-01,372.43
WO-007932,1,bank_transfer,2019-07-08,1511.65
WO-007933,1,purchase_order,2019-08-18,1040.24
WO-007934,1,corporate_card,2019-08-04,478.66
WO-007935,1,bank_transfer,2019-07-25,673.84
WO-007936,1,bank_transfer,2019-08-06,1100.41
WO-007937,1,bank_transfer,2019-07-01,1458.7
WO-007938,1,bank_transfer,2019-07-16,2071.76
WO-007939,1,corporate_card,2019-06-28,572.28
WO-007940,1,corporate_card,2019-07-06,866.92
WO-007941,1,purchase_order,2019-07-06,344.15
WO-007942,1,corporate_card,2019-07-14,837.63
WO-007943,1,purchase_order,2019-07-13,893.17
WO-007944,1,bank_transfer,2019-08-04,845.98
WO-007944,2,purchase_order,2019-09-14,352.34
WO-007946,1,purchase_order,2019-06-24,916.08
WO-007947,1,purchase_order,2019-07-31,1082.12
WO-007948,1,purchase_order,2019-07-20,2448.7
WO-007949,1,bank_transfer,2019-07-08,1840.19
WO-007950,1,bank_transfer,2019-07-20,2465.19
WO-007951,1,bank_transfer,2019-06-28,800.48
WO-007952,1,purchase_order,2019-07-10,1490.14
WO-007953,1,purchase_order,2019-08-02,643.8
WO-007953,2,bank_transfer,2019-09-07,508.92
WO-007954,1,bank_transfer,2019-07-31,389.48
WO-007954,2,purchase_order,2019-08-21,418.65
WO-007955,1,bank_transfer,2019-07-31,784.09
WO-007955,2,bank_transfer,2019-09-01,605.71
WO-007956,1,purchase_order,2019-06-25,980.33
WO-007958,1,bank_transfer,2019-08-03,1209.5
WO-007959,1,corporate_card,2019-07-19,1306.1
WO-007960,1,bank_transfer,2019-07-21,598.83
WO-007961,1,purchase_order,2019-06-23,969.59
WO-007962,1,purchase_order,2019-07-14,977.45
WO-007963,1,purchase_order,2019-07-25,240.8
WO-007963,2,corporate_card,2019-08-22,238.92
WO-007964,1,purchase_order,2019-07-03,377.14
WO-007965,1,purchase_order,2019-08-07,998.89
WO-007967,1,bank_transfer,2019-08-10,2908.12
WO-007968,1,bank_transfer,2019-07-06,517.36
WO-007969,1,purchase_order,2019-08-03,560.76
WO-007969,2,purchase_order,2019-08-28,895.92
WO-007970,1,bank_transfer,2019-07-25,428.21
WO-007970,2,bank_transfer,2019-08-30,926.67
WO-007971,1,bank_transfer,2019-07-28,1530.4
WO-007972,1,bank_transfer,2019-07-16,2293.03
WO-007973,1,corporate_card,2019-08-05,734.61
WO-007973,2,bank_transfer,2019-08-24,226.94
WO-007974,1,purchase_order,2019-07-12,1384.86
WO-007975,1,bank_transfer,2019-07-21,349.39
WO-007975,2,purchase_order,2019-08-05,445.43
WO-007976,1,purchase_order,2019-06-29,939.56
WO-007977,1,bank_transfer,2019-08-02,3192.28
WO-007978,1,purchase_order,2019-07-17,301.44
WO-007979,1,bank_transfer,2019-08-07,278.42
WO-007979,2,corporate_card,2019-08-28,747.02
WO-007980,1,bank_transfer,2019-06-22,988.67
WO-007981,1,purchase_order,2019-06-14,536.76
WO-007982,1,bank_transfer,2019-07-21,416.48
WO-007983,1,bank_transfer,2019-07-11,1314.06
WO-007984,1,bank_transfer,2019-06-22,758.49
WO-007985,1,bank_transfer,2019-07-02,1902.01
WO-007986,1,bank_transfer,2019-08-01,1630.83
WO-007987,1,bank_transfer,2019-07-22,2782.31
WO-007988,1,corporate_card,2019-08-02,743.85
WO-007989,1,bank_transfer,2019-08-13,402.82
WO-007989,2,bank_transfer,2019-09-12,460.78
WO-007989,3,purchase_order,2019-10-08,508.32
WO-007990,1,purchase_order,2019-08-07,404.98
WO-007990,2,bank_transfer,2019-09-02,403.91
WO-007992,1,bank_transfer,2019-07-21,353.54
WO-007992,2,bank_transfer,2019-08-16,554.79
WO-007993,1,bank_transfer,2019-07-29,208.44
WO-007993,2,bank_transfer,2019-09-08,136.96
WO-007993,3,bank_transfer,2019-10-19,573.18
WO-007994,1,bank_transfer,2019-08-05,900.8
WO-007995,1,corporate_card,2019-06-27,306.28
WO-007996,1,bank_transfer,2019-07-17,254.02
WO-007996,2,bank_transfer,2019-08-26,317.13
WO-007997,1,bank_transfer,2019-07-18,2739.7
WO-007998,1,bank_transfer,2019-08-23,605.4
WO-007999,1,bank_transfer,2019-07-22,2725.03
WO-008000,1,purchase_order,2019-07-19,2146.14
WO-008001,1,corporate_card,2019-07-16,230.69
WO-008002,1,bank_transfer,2019-08-01,576.32
WO-008003,1,bank_transfer,2019-07-19,1205.46
WO-008003,2,bank_transfer,2019-08-26,482.9
WO-008004,1,bank_transfer,2019-07-29,630.59
WO-008005,1,corporate_card,2019-07-03,873.12
WO-008006,1,bank_transfer,2019-07-19,829.06
WO-008007,1,bank_transfer,2019-07-17,1237.31
WO-008008,1,bank_transfer,2019-08-08,1651.55
WO-008009,1,bank_transfer,2019-08-05,419.15
WO-008010,1,bank_transfer,2019-08-20,1754.77
WO-008011,1,bank_transfer,2019-08-05,1515.57
WO-008011,2,corporate_card,2019-08-29,507.98
WO-008012,1,corporate_card,2019-07-15,772.78
WO-008013,1,purchase_order,2019-07-28,1170.32
WO-008013,2,bank_transfer,2019-08-22,1008.28
WO-008014,1,corporate_card,2019-06-22,743.85
WO-008014,2,bank_transfer,2019-07-22,1170.16
WO-008015,1,corporate_card,2019-08-13,135.28
WO-008015,2,bank_transfer,2019-09-23,713.89
WO-008015,3,corporate_card,2019-10-30,419.77
WO-008016,1,corporate_card,2019-07-10,597.08
WO-008017,1,bank_transfer,2019-08-09,916.43
WO-008018,1,bank_transfer,2019-07-18,44.33
WO-008018,2,bank_transfer,2019-08-19,219.54
WO-008019,1,bank_transfer,2019-08-20,256.11
WO-008020,1,corporate_card,2019-07-15,971.49
WO-008021,1,bank_transfer,2019-07-14,2869.21
WO-008022,1,purchase_order,2019-08-14,316.97
WO-008022,2,bank_transfer,2019-09-05,517.48
WO-008023,1,purchase_order,2019-07-22,1327.52
WO-008025,1,corporate_card,2019-07-19,3637.96
WO-008027,1,purchase_order,2019-08-09,1458.39
WO-008028,1,bank_transfer,2019-08-07,2067.98
WO-008029,1,corporate_card,2019-07-31,1883.95
WO-008030,1,bank_transfer,2019-08-03,1943.71
WO-008031,1,bank_transfer,2019-06-23,680.75
WO-008032,1,corporate_card,2019-08-12,1657.0
WO-008033,1,corporate_card,2019-06-24,1148.83
WO-008034,1,bank_transfer,2019-07-27,197.53
WO-008034,2,bank_transfer,2019-08-17,353.35
WO-008035,1,bank_transfer,2019-08-11,647.84
WO-008036,1,purchase_order,2019-07-14,446.4
WO-008036,2,bank_transfer,2019-08-07,138.44
WO-008037,1,purchase_order,2019-08-12,1065.33
WO-008037,2,bank_transfer,2019-09-23,374.09
WO-008038,1,purchase_order,2019-08-01,1355.14
WO-008039,1,purchase_order,2019-08-19,1049.25
WO-008040,1,bank_transfer,2019-08-20,2002.84
WO-008041,1,bank_transfer,2019-08-10,671.53
WO-008042,1,bank_transfer,2019-07-19,986.48
WO-008042,2,bank_transfer,2019-08-23,677.71
WO-008043,1,bank_transfer,2019-07-12,2567.62
WO-008044,1,bank_transfer,2019-07-21,648.51
WO-008045,1,purchase_order,2019-07-10,832.14
WO-008046,1,bank_transfer,2019-08-06,810.08
WO-008047,1,bank_transfer,2019-07-28,2195.77
WO-008048,1,purchase_order,2019-07-30,686.77
WO-008048,2,purchase_order,2019-08-18,169.35
WO-008048,3,bank_transfer,2019-09-07,423.11
WO-008049,1,bank_transfer,2019-07-08,2642.03
WO-008050,1,bank_transfer,2019-07-30,420.91
WO-008052,1,purchase_order,2019-07-25,497.06
WO-008053,1,bank_transfer,2019-07-23,3516.88
WO-008054,1,purchase_order,2019-08-04,1694.08
WO-008055,1,corporate_card,2019-07-13,1584.27
WO-008056,1,bank_transfer,2019-08-16,877.93
WO-008057,1,bank_transfer,2019-08-17,310.09
WO-008057,2,bank_transfer,2019-09-16,211.19
WO-008059,1,bank_transfer,2019-08-19,1515.74
WO-008060,1,purchase_order,2019-08-01,764.79
WO-008060,2,bank_transfer,2019-09-08,97.79
WO-008061,1,bank_transfer,2019-08-19,1945.32
WO-008061,2,purchase_order,2019-09-25,801.2
WO-008062,1,bank_transfer,2019-08-17,1988.36
WO-008063,1,purchase_order,2019-07-29,944.35
WO-008064,1,bank_transfer,2019-08-06,1285.97
WO-008065,1,bank_transfer,2019-08-14,507.17
WO-008066,1,bank_transfer,2019-08-02,1153.27
WO-008067,1,purchase_order,2019-07-05,215.62
WO-008067,2,purchase_order,2019-07-28,393.95
WO-008068,1,corporate_card,2019-07-15,1945.75
WO-008069,1,purchase_order,2019-07-21,2257.59
WO-008070,1,corporate_card,2019-08-21,1261.96
WO-008071,1,bank_transfer,2019-07-04,1740.97
WO-008072,1,purchase_order,2019-08-05,386.22
WO-008072,2,corporate_card,2019-08-29,637.83
WO-008073,1,bank_transfer,2019-07-18,802.71
WO-008074,1,corporate_card,2019-08-17,2360.79
WO-008074,2,corporate_card,2019-09-29,2421.12
WO-008075,1,bank_transfer,2019-08-03,754.49
WO-008076,1,bank_transfer,2019-08-11,1036.58
WO-008077,1,bank_transfer,2019-06-26,932.87
WO-008078,1,bank_transfer,2019-06-25,655.62
WO-008079,1,purchase_order,2019-07-30,1177.18
WO-008080,1,purchase_order,2019-06-26,1731.27
WO-008081,1,purchase_order,2019-09-19,2070.27
WO-008082,1,bank_transfer,2019-08-01,352.96
WO-008082,2,bank_transfer,2019-09-08,309.8
WO-008083,1,bank_transfer,2019-07-22,4394.56
WO-008084,1,corporate_card,2019-07-13,841.72
WO-008085,1,bank_transfer,2019-07-09,181.56
WO-008085,2,purchase_order,2019-08-12,67.56
WO-008086,1,bank_transfer,2019-08-10,441.92
WO-008086,2,purchase_order,2019-09-01,217.49
WO-008087,1,bank_transfer,2019-08-04,350.22
WO-008088,1,purchase_order,2019-07-27,466.38
WO-008089,1,bank_transfer,2019-08-09,199.91
WO-008089,2,bank_transfer,2019-09-07,418.17
WO-008090,1,corporate_card,2019-08-03,1085.31
WO-008091,1,corporate_card,2019-07-17,850.86
WO-008093,1,bank_transfer,2019-08-08,123.26
WO-008093,2,bank_transfer,2019-09-16,538.53
WO-008093,3,bank_transfer,2019-10-07,238.55
WO-008094,1,bank_transfer,2019-08-03,319.73
WO-008094,2,corporate_card,2019-08-20,464.5
WO-008094,3,bank_transfer,2019-09-10,1143.8
WO-008095,1,bank_transfer,2019-07-10,264.6
WO-008095,2,bank_transfer,2019-08-22,559.92
WO-008096,1,purchase_order,2019-07-27,1198.61
WO-008097,1,bank_transfer,2019-07-21,1367.43
WO-008098,1,purchase_order,2019-08-04,992.66
WO-008099,1,purchase_order,2019-08-08,999.14
WO-008100,1,purchase_order,2019-07-13,541.75
WO-008101,1,bank_transfer,2019-08-17,842.36
WO-008102,1,bank_transfer,2019-08-13,1205.61
WO-008103,1,bank_transfer,2019-07-30,332.06
WO-008103,2,corporate_card,2019-09-02,89.22
WO-008104,1,corporate_card,2019-07-18,2261.93
WO-008105,1,purchase_order,2019-08-09,727.57
WO-008106,1,bank_transfer,2019-07-16,512.28
WO-008106,2,bank_transfer,2019-08-09,1033.16
WO-008107,1,corporate_card,2019-08-28,1290.93
WO-008108,1,purchase_order,2019-07-17,536.93
WO-008108,2,bank_transfer,2019-08-10,581.16
WO-008109,1,corporate_card,2019-08-10,235.16
WO-008109,2,purchase_order,2019-09-20,1007.88
WO-008110,1,bank_transfer,2019-09-06,2175.79
WO-008111,1,bank_transfer,2019-07-31,824.66
WO-008112,1,bank_transfer,2019-08-05,1175.53
WO-008113,1,corporate_card,2019-08-10,738.77
WO-008114,1,bank_transfer,2019-07-30,2640.3
WO-008115,1,purchase_order,2019-07-04,1026.73
WO-008115,2,bank_transfer,2019-08-04,1444.18
WO-008116,1,purchase_order,2019-08-14,445.0
WO-008117,1,purchase_order,2019-08-16,1096.52
WO-008118,1,bank_transfer,2019-08-06,2787.88
WO-008119,1,purchase_order,2019-08-12,2458.91
WO-008120,1,bank_transfer,2019-07-06,955.11
WO-008121,1,bank_transfer,2019-08-28,740.08
WO-008122,1,bank_transfer,2019-08-30,992.71
WO-008123,1,bank_transfer,2019-08-28,342.7
WO-008124,1,corporate_card,2019-07-15,184.25
WO-008124,2,bank_transfer,2019-08-09,602.51
WO-008125,1,bank_transfer,2019-09-03,1912.4
WO-008126,1,bank_transfer,2019-08-23,1027.53
WO-008127,1,corporate_card,2019-08-14,958.89
WO-008128,1,corporate_card,2019-09-05,1021.74
WO-008128,2,bank_transfer,2019-10-08,464.39
WO-008129,1,bank_transfer,2019-08-19,1807.1
WO-008130,1,bank_transfer,2019-07-24,329.45
WO-008130,2,purchase_order,2019-09-06,2287.99
WO-008131,1,bank_transfer,2019-07-12,322.65
WO-008131,2,purchase_order,2019-08-25,213.78
WO-008132,1,purchase_order,2019-08-27,969.59
WO-008133,1,bank_transfer,2019-08-21,1209.94
WO-008134,1,bank_transfer,2019-08-20,3347.26
WO-008136,1,bank_transfer,2019-07-23,1635.4
WO-008138,1,corporate_card,2019-08-05,540.96
WO-008138,2,purchase_order,2019-09-14,350.83
WO-008139,1,bank_transfer,2019-07-30,114.14
WO-008139,2,purchase_order,2019-09-03,444.63
WO-008140,1,corporate_card,2019-08-04,927.61
WO-008141,1,bank_transfer,2019-08-13,1385.96
WO-008142,1,bank_transfer,2019-08-13,2398.33
WO-008143,1,corporate_card,2019-08-14,468.12
WO-008144,1,bank_transfer,2019-07-11,736.31
WO-008145,1,bank_transfer,2019-08-21,1579.34
WO-008146,1,purchase_order,2019-07-19,1173.06
WO-008147,1,bank_transfer,2019-08-10,1332.72
WO-008148,1,bank_transfer,2019-08-06,705.66
WO-008149,1,purchase_order,2019-07-17,374.94
WO-008149,2,bank_transfer,2019-08-08,384.44
WO-008149,3,bank_transfer,2019-09-05,362.22
WO-008150,1,bank_transfer,2019-07-26,619.15
WO-008151,1,bank_transfer,2019-07-30,1021.55
WO-008152,1,bank_transfer,2019-08-13,467.63
WO-008153,1,bank_transfer,2019-08-02,2645.52
WO-008154,1,bank_transfer,2019-08-25,734.08
WO-008155,1,bank_transfer,2019-09-06,213.71
WO-008155,2,bank_transfer,2019-09-30,356.09
WO-008156,1,corporate_card,2019-08-22,566.42
WO-008156,2,corporate_card,2019-10-02,630.09
WO-008156,3,bank_transfer,2019-11-14,504.8
WO-008157,1,bank_transfer,2019-08-22,1109.9
WO-008158,1,bank_transfer,2019-08-08,938.63
WO-008158,2,corporate_card,2019-08-28,1117.31
WO-008159,1,bank_transfer,2019-07-24,1098.44
WO-008160,1,bank_transfer,2019-07-08,260.7
WO-008161,1,purchase_order,2019-07-15,474.95
WO-008162,1,bank_transfer,2019-08-11,439.63
WO-008163,1,purchase_order,2019-08-22,2117.98
WO-008164,1,bank_transfer,2019-07-14,1305.24
WO-008165,1,bank_transfer,2019-08-02,2725.94
WO-008166,1,purchase_order,2019-08-10,870.29
WO-008167,1,purchase_order,2019-08-17,648.77
WO-008167,2,purchase_order,2019-09-24,282.84
WO-008168,1,bank_transfer,2019-08-15,1422.49
WO-008170,1,purchase_order,2019-07-27,1194.44
WO-008171,1,corporate_card,2019-08-28,460.52
WO-008172,1,bank_transfer,2019-08-14,3669.68
WO-008173,1,bank_transfer,2019-07-18,872.8
WO-008174,1,bank_transfer,2019-08-20,930.38
WO-008175,1,bank_transfer,2019-07-23,3537.31
WO-008176,1,bank_transfer,2019-08-29,247.81
WO-008176,2,bank_transfer,2019-10-05,657.05
WO-008177,1,bank_transfer,2019-07-15,1621.5
WO-008178,1,purchase_order,2019-08-07,744.84
WO-008179,1,corporate_card,2019-08-26,410.52
WO-008179,2,bank_transfer,2019-09-12,592.74
WO-008180,1,corporate_card,2019-07-20,955.04
WO-008181,1,purchase_order,2019-09-13,2545.5
WO-008182,1,corporate_card,2019-07-23,753.92
WO-008183,1,corporate_card,2019-08-11,1125.24
WO-008184,1,purchase_order,2019-09-04,94.82
WO-008184,2,corporate_card,2019-10-14,371.25
WO-008185,1,corporate_card,2019-08-19,247.66
WO-008186,1,purchase_order,2019-08-12,767.07
WO-008187,1,bank_transfer,2019-08-28,2073.41
WO-008188,1,corporate_card,2019-08-03,1133.99
WO-008189,1,corporate_card,2019-08-20,419.09
WO-008190,1,purchase_order,2019-08-28,894.34
WO-008191,1,bank_transfer,2019-08-25,1387.92
WO-008191,2,purchase_order,2019-10-04,838.08
WO-008192,1,corporate_card,2019-08-26,323.16
WO-008193,1,bank_transfer,2019-07-19,2328.46
WO-008193,2,bank_transfer,2019-08-30,2380.22
WO-008194,1,bank_transfer,2019-08-16,1378.46
WO-008195,1,purchase_order,2019-07-24,1279.56
WO-008196,1,bank_transfer,2019-08-06,2601.77
WO-008197,1,purchase_order,2019-09-03,2527.8
WO-008198,1,bank_transfer,2019-08-11,962.65
WO-008199,1,bank_transfer,2019-08-09,1137.79
WO-008201,1,bank_transfer,2019-08-14,680.56
WO-008202,1,bank_transfer,2019-07-18,968.43
WO-008203,1,purchase_order,2019-08-04,398.35
WO-008204,1,purchase_order,2019-07-12,374.96
WO-008204,2,bank_transfer,2019-08-07,100.19
WO-008205,1,purchase_order,2019-07-30,730.03
WO-008206,1,purchase_order,2019-09-13,261.05
WO-008206,2,bank_transfer,2019-10-13,510.92
WO-008207,1,bank_transfer,2019-07-31,796.41
WO-008208,1,bank_transfer,2019-08-15,760.36
WO-008208,2,bank_transfer,2019-09-21,93.89
WO-008209,1,bank_transfer,2019-08-18,876.18
WO-008210,1,purchase_order,2019-07-31,1884.91
WO-008211,1,bank_transfer,2019-08-05,1364.41
WO-008211,2,purchase_order,2019-08-20,520.39
WO-008212,1,bank_transfer,2019-08-26,665.2
WO-008213,1,corporate_card,2019-08-31,2398.19
WO-008214,1,purchase_order,2019-08-10,1352.56
WO-008215,1,bank_transfer,2019-08-22,240.35
WO-008215,2,bank_transfer,2019-09-30,808.35
WO-008216,1,purchase_order,2019-08-16,965.87
WO-008217,1,purchase_order,2019-08-17,679.54
WO-008218,1,bank_transfer,2019-09-07,293.79
WO-008219,1,bank_transfer,2019-08-12,985.02
WO-008220,1,bank_transfer,2019-09-07,1383.86
WO-008221,1,bank_transfer,2019-08-02,1419.99
WO-008222,1,purchase_order,2019-07-26,3848.13
WO-008223,1,purchase_order,2019-08-11,746.39
WO-008224,1,bank_transfer,2019-09-01,1047.61
WO-008225,1,bank_transfer,2019-07-31,293.21
WO-008226,1,bank_transfer,2019-08-16,873.9
WO-008226,2,purchase_order,2019-09-17,1145.43
WO-008226,3,purchase_order,2019-10-09,854.88
WO-008227,1,bank_transfer,2019-08-04,1603.67
WO-008228,1,bank_transfer,2019-08-09,1618.28
WO-008229,1,corporate_card,2019-08-06,645.5
WO-008230,1,bank_transfer,2019-08-14,1105.84
WO-008231,1,corporate_card,2019-09-15,411.93
WO-008231,2,corporate_card,2019-10-23,530.29
WO-008231,3,bank_transfer,2019-11-30,909.22
WO-008232,1,corporate_card,2019-08-19,500.15
WO-008233,1,bank_transfer,2019-08-01,894.52
WO-008234,1,bank_transfer,2019-07-07,658.3
WO-008235,1,purchase_order,2019-08-24,783.17
WO-008236,1,bank_transfer,2019-08-23,1650.08
WO-008237,1,purchase_order,2019-08-10,270.33
WO-008237,2,bank_transfer,2019-09-22,226.35
WO-008238,1,bank_transfer,2019-09-08,1136.68
WO-008239,1,bank_transfer,2019-08-06,1104.77
WO-008240,1,purchase_order,2019-08-27,622.32
WO-008241,1,bank_transfer,2019-09-17,1267.02
WO-008242,1,corporate_card,2019-07-31,1160.17
WO-008242,2,bank_transfer,2019-09-12,1084.0
WO-008242,3,purchase_order,2019-10-07,787.93
WO-008243,1,bank_transfer,2019-07-28,345.63
WO-008243,2,corporate_card,2019-09-05,562.66
WO-008244,1,purchase_order,2019-07-27,226.73
WO-008244,2,bank_transfer,2019-09-03,500.97
WO-008245,1,bank_transfer,2019-09-12,994.62
WO-008246,1,bank_transfer,2019-08-12,80.03
WO-008246,2,purchase_order,2019-08-27,240.09
WO-008247,1,bank_transfer,2019-08-28,460.11
WO-008248,1,bank_transfer,2019-08-23,921.08
WO-008249,1,corporate_card,2019-08-18,1011.42
WO-008250,1,purchase_order,2019-08-14,730.24
WO-008250,2,purchase_order,2019-09-24,609.16
WO-008252,1,corporate_card,2019-08-02,979.29
WO-008253,1,purchase_order,2019-07-25,1456.58
WO-008254,1,purchase_order,2019-07-31,1555.93
WO-008254,2,bank_transfer,2019-08-17,336.78
WO-008255,1,bank_transfer,2019-08-06,3847.36
WO-008256,1,corporate_card,2019-07-26,1681.78
WO-008257,1,purchase_order,2019-08-26,516.55
WO-008258,1,bank_transfer,2019-07-31,1263.29
WO-008258,2,bank_transfer,2019-09-06,2001.06
